name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Scrounged Scythe,,3,,Jason Felix,256b,Artifact — Equipment,"Equipped creature gets +1/+1.\nAs long as equipped creature is a Human, it has menace. (It can't be blocked except by two or more creatures.)\nEquip {2}",SOI,,double-faced,410022,,,Uncommon,Equipment,Artifact
Haunted Cloak,{3},3,,Volkan Baga,257,Artifact — Equipment,"Equipped creature has vigilance, trample, and haste.\nEquip {1}",SOI,Bear the weight of so many spirits and you'll surrender civility and restraint to savagery and instinct.,normal,410023,,,Uncommon,Equipment,Artifact
Magnifying Glass,{3},3,,Dan Scott,258,Artifact,"{T}: Add {C} to your mana pool.\n{4}, {T}: Investigate. (Put a colorless Clue artifact token onto the battlefield with ""{2}, Sacrifice this artifact: Draw a card."")",SOI,Knight-Inquisitors of Saint Raban delve deep into mysteries best left unexplored.,normal,410024,,,Uncommon,,Artifact
Murderer's Axe,{4},4,,Winona Nelson,259,Artifact — Equipment,Equipped creature gets +2/+2.\nEquip—Discard a card.,SOI,"Though the first who raised it in a fit of passion is long dead, the axe still carries memories of bitter scorn.",normal,410025,,,Uncommon,Equipment,Artifact
Neglected Heirloom,{1},1,,Volkan Baga,260a,Artifact — Equipment,"Equipped creature gets +1/+1.\nWhen equipped creature transforms, transform Neglected Heirloom.\nEquip {1}",SOI,"""There is a rich history in a blade like this.""\n—Old Rutstein",double-faced,410026,,,Uncommon,Equipment,Artifact
Ashmouth Blade,,1,,Volkan Baga,260b,Artifact — Equipment,Equipped creature gets +3/+3 and has first strike.\nEquip {3},SOI,"""Its previous owners had some stories to share, I'm certain.""\n—Old Rutstein",double-faced,410027,,,Uncommon,Equipment,Artifact
Runaway Carriage,{4},4,,Kev Walker,261,Artifact Creature — Construct,"Trample\nWhen Runaway Carriage attacks or blocks, sacrifice it at end of combat.",SOI,"""They left in one piece. I can't speak to how they arrived.""\n—Rupirk, porter at the Rusted Anchor Inn",normal,410028,5,6,Uncommon,Construct,"Artifact,Creature"
Shard of Broken Glass,{1},1,,Franz Vohwinkel,262,Artifact — Equipment,"Equipped creature gets +1/+0.\nWhenever equipped creature attacks, you may put the top two cards of your library into your graveyard.\nEquip {1} ({1}: Attach to target creature you control. Equip only as a sorcery.)",SOI,,normal,410029,,,Common,Equipment,Artifact
Skeleton Key,{1},1,,Daniel Ljunggren,263,Artifact — Equipment,"Equipped creature has skulk. (It can't be blocked by creatures with greater power.)\nWhenever equipped creature deals combat damage to a player, you may draw a card. If you do, discard a card.\nEquip {2}",SOI,,normal,410030,,,Uncommon,Equipment,Artifact
Slayer's Plate,{3},3,,Ben Maier,264,Artifact — Equipment,"Equipped creature gets +4/+2.\nWhenever equipped creature dies, if it was a Human, put a 1/1 white Spirit creature token with flying onto the battlefield.\nEquip {3}",SOI,,normal,410031,,,Rare,Equipment,Artifact
Tamiyo's Journal,{5},5,,Chase Stone,265,Legendary Artifact,"At the beginning of your upkeep, investigate. (Put a colorless Clue artifact token onto the battlefield with ""{2}, Sacrifice this artifact: Draw a card."")\n{T}, Sacrifice three Clues: Search your library for a card and put that card into your hand. Then shuffle your library.",SOI,Entry 434: There's more to Avacyn's madness . . .,normal,410032,,,Rare,,Artifact
Thraben Gargoyle,{1},1,,Daniel Ljunggren,266a,Artifact Creature — Gargoyle,Defender\n{6}: Transform Thraben Gargoyle.,SOI,Runechanters engrave their strongest wards on those that protect the church.,double-faced,410033,2,2,Uncommon,Gargoyle,"Artifact,Creature"
Stonewing Antagonizer,,1,,Daniel Ljunggren,266b,Artifact Creature — Gargoyle Horror,Flying,SOI,Nahiri twisted them in shape and bent them to her will.,double-faced,410034,4,2,Uncommon,"Gargoyle,Horror","Artifact,Creature"
True-Faith Censer,{2},2,,Christine Choi,267,Artifact — Equipment,"Equipped creature gets +1/+1 and has vigilance.\nAs long as equipped creature is a Human, it gets an additional +1/+0.\nEquip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",SOI,,normal,410035,,,Common,Equipment,Artifact
Wicker Witch,{3},3,,Izzy,268,Artifact Creature — Scarecrow,,SOI,"When there were no more crows to scare, it focused its efforts elsewhere.",normal,410036,3,1,Common,Scarecrow,"Artifact,Creature"
Wild-Field Scarecrow,{3},3,,Jakub Kasper,269,Artifact Creature — Scarecrow,"Defender\n{2}, Sacrifice Wild-Field Scarecrow: Search your library for up to two basic land cards, reveal them, and put them into your hand. Then shuffle your library.",SOI,,normal,410037,1,4,Uncommon,Scarecrow,"Artifact,Creature"
Choked Estuary,,,"U,B",Vincent Proce,270,Land,"As Choked Estuary enters the battlefield, you may reveal an Island or Swamp card from your hand. If you don't, Choked Estuary enters the battlefield tapped.\n{T}: Add {U} or {B} to your mana pool.",SOI,,normal,410038,,,Rare,,Land
Drownyard Temple,,,,John Avon,271,Land,{T}: Add {C} to your mana pool.\n{3}: Return Drownyard Temple from your graveyard to the battlefield tapped.,SOI,"""This is it! All the cryptoliths point here!""\n—Jace Beleren",normal,410039,,,Rare,,Land
Foreboding Ruins,,,"B,R",Adam Paquette,272,Land,"As Foreboding Ruins enters the battlefield, you may reveal a Swamp or Mountain card from your hand. If you don't, Foreboding Ruins enters the battlefield tapped.\n{T}: Add {B} or {R} to your mana pool.",SOI,"Sent to find Sorin, Jace ventured to the vampire's ancestral home, only to find evidence of a deeper mystery.",normal,410040,,,Rare,,Land
Forsaken Sanctuary,,,"W,B",Vincent Proce,273,Land,Forsaken Sanctuary enters the battlefield tapped.\n{T}: Add {W} or {B} to your mana pool.,SOI,"""Prayers will curdle on the tongue and be heard by rotting ears.""\n—Minaldra, the Vizag Atum",normal,410041,,,Uncommon,,Land
Fortified Village,,,"G,W",Cliff Childs,274,Land,"As Fortified Village enters the battlefield, you may reveal a Forest or Plains card from your hand. If you don't, Fortified Village enters the battlefield tapped.\n{T}: Add {G} or {W} to your mana pool.",SOI,,normal,410042,,,Rare,,Land
Foul Orchard,,,"B,G",Jung Park,275,Land,Foul Orchard enters the battlefield tapped.\n{T}: Add {B} or {G} to your mana pool.,SOI,"""Such a beautiful place for a stroll.""\n—Liliana Vess",normal,410043,,,Uncommon,,Land
Game Trail,,,"R,G",Adam Paquette,276,Land,"As Game Trail enters the battlefield, you may reveal a Mountain or Forest card from your hand. If you don't, Game Trail enters the battlefield tapped.\n{T}: Add {R} or {G} to your mana pool.",SOI,,normal,410044,,,Rare,,Land
Highland Lake,,,"U,R",Florian de Gesincourt,277,Land,Highland Lake enters the battlefield tapped.\n{T}: Add {U} or {R} to your mana pool.,SOI,"With the fate of Innistrad uncertain, some seek solace in remote areas.",normal,410045,,,Uncommon,,Land
Port Town,,,"W,U",Noah Bradley,278,Land,"As Port Town enters the battlefield, you may reveal a Plains or Island card from your hand. If you don't, Port Town enters the battlefield tapped.\n{T}: Add {W} or {U} to your mana pool.",SOI,A haunted fog known as the Nebelgast shrouds the cities along Nephalia's coast.,normal,410046,,,Rare,,Land
Stone Quarry,,,"R,W",Cliff Childs,279,Land,Stone Quarry enters the battlefield tapped.\n{T}: Add {R} or {W} to your mana pool.,SOI,"In Gavony, headstones come only from quarries that have been blessed by chaplains.",normal,410047,,,Uncommon,,Land
Warped Landscape,,,,Cliff Childs,280,Land,"{T}: Add {C} to your mana pool.\n{2}, {T}, Sacrifice Warped Landscape: Search your library for a basic land card and put it onto the battlefield tapped. Then shuffle your library.",SOI,"Each cryptolith twists the plane's mana, bending its flow to a singular purpose.",normal,410048,,,Common,,Land
Westvale Abbey,,,B,Min Yum,281a,Land,"{T}: Add {C} to your mana pool.\n{5}, {T}, Pay 1 life: Put a 1/1 white and black Human Cleric creature token onto the battlefield.\n{5}, {T}, Sacrifice five creatures: Transform Westvale Abbey, then untap it.",SOI,,double-faced,410049,,,Rare,,Land
"Ormendahl, Profane Prince",,,B,Min Yum,281b,Legendary Creature — Demon,"Flying, lifelink, indestructible, haste",SOI,"With Griselbrand gone, the Skirsdag eagerly awaited another demon to claim their devotion. Ormendahl did not make them wait long.",double-faced,410050,9,7,Rare,Demon,Creature
Woodland Stream,,,"G,U",James Paick,282,Land,Woodland Stream enters the battlefield tapped.\n{T}: Add {G} or {U} to your mana pool.,SOI,Two creaking waterwheels herald the approach to Briarbridge through the Ulvenwald.,normal,410051,,,Uncommon,,Land
Plains,,,W,Jonas De Ro,283,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,410052,,,Basic Land,Plains,Land
Plains,,,W,Adam Paquette,284,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,410053,,,Basic Land,Plains,Land
Plains,,,W,Andreas Rocha,285,Basic Land — Plains,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,pPRE,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,H09,DDE,ROE,ARC,M11,DDF,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,RTR,DDK,M14,DDL,THS,C13,MD1,M15,DDN,KTK,C14,DD3_DVD,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,410054,,,Basic Land,Plains,Land
Island,,,U,Jonas De Ro,286,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,410055,,,Basic Land,Island,Land
Island,,,U,Adam Paquette,287,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,410056,,,Basic Land,Island,Land
Island,,,U,Andreas Rocha,288,Basic Land — Island,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,DDF,SOM,MBS,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,M14,THS,C13,DDM,M15,DDN,KTK,C14,DD3_JVC,FRF,DDO,DTK,TPR,ORI,BFZ,C15,DDQ,SOI",,normal,410057,,,Basic Land,Island,Land
Swamp,,,B,Jonas De Ro,289,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,410058,,,Basic Land,Swamp,Land
Swamp,,,B,Jung Park,290,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,410059,,,Basic Land,Swamp,Land
Swamp,,,B,Andreas Rocha,291,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,410060,,,Basic Land,Swamp,Land
Mountain,,,R,Jonas De Ro,292,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,410061,,,Basic Land,Mountain,Land
Mountain,,,R,James Paick,293,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,410062,,,Basic Land,Mountain,Land
Mountain,,,R,Andreas Rocha,294,Basic Land — Mountain,,"LEA,LEB,2ED,ARN,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,DD2,M10,HOP,ME3,ZEN,H09,DDE,ROE,DPA,ARC,M11,SOM,PD2,MBS,DDG,NPH,CMD,M12,DDH,ISD,DDI,AVR,PC2,M13,DDJ,RTR,DDK,M14,DDL,THS,C13,M15,DDN,KTK,C14,DD3_EVG,DD3_JVC,FRF,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,410063,,,Basic Land,Mountain,Land
Forest,,,G,Jonas De Ro,295,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,410064,,,Basic Land,Forest,Land
Forest,,,G,Jung Park,296,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,410065,,,Basic Land,Forest,Land
Forest,,,G,Andreas Rocha,297,Basic Land — Forest,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,EVG,SHM,ALA,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,DDG,NPH,CMD,M12,DDH,ISD,AVR,PC2,M13,DDJ,RTR,M14,DDL,THS,C13,DDM,M15,KTK,C14,DD3_EVG,DD3_GVL,FRF,DDO,DTK,TPR,ORI,DDP,BFZ,C15,SOI",,normal,410066,,,Basic Land,Forest,Land
