name,manaCost,cmc,colorIdentity,artist,number,type,text,printings,flavor,layout,multiverseid,power,toughness,rarity,subtypes,types
Roots of Life,{1}{G}{G},3,G,Tony Roberts,,Enchantment,"As Roots of Life enters the battlefield, choose Island or Swamp.\nWhenever a land of the chosen type an opponent controls becomes tapped, you gain 1 life.",MIR,,normal,3406,,,Uncommon,,Enchantment
Sabertooth Cobra,{2}{G},3,G,Andrew Robinson,,Creature — Snake,"Whenever Sabertooth Cobra deals damage to a player, he or she gets a poison counter. That player gets another poison counter at the beginning of his or her next upkeep unless he or she pays {2} before that step. (A player with ten or more poison counters loses the game.)",MIR,,normal,3407,2,2,Common,Snake,Creature
Sacred Mesa,{2}{W},3,W,Margaret Organ-Kean,,Enchantment,"At the beginning of your upkeep, sacrifice Sacred Mesa unless you sacrifice a Pegasus.\n{1}{W}: Put a 1/1 white Pegasus creature token with flying onto the battlefield.","MIR,ATH,TSB,C14","""Do not go there, do not go / unless you rise on wings, unless you walk on hooves.""\n—""Song to the Sun,"" Femeref song",normal,3512,,,Rare,,Enchantment
Sand Golem,{5},5,,John Matson,,Artifact Creature — Golem,"When a spell or ability an opponent controls causes you to discard Sand Golem, return Sand Golem from your graveyard to the battlefield with a +1/+1 counter on it at the beginning of the next end step.",MIR,,normal,3266,3,3,Uncommon,Golem,"Artifact,Creature"
Sandbar Crocodile,{4}{U},5,U,Una Fricker,,Creature — Crocodile,"Phasing (This phases in or out before you untap during each of your untap steps. While it's phased out, it's treated as though it doesn't exist.)",MIR,"""We've run aground sandbars before, but today, a sandbar ran aground us.""\n—Kipkemboi, Kukemssa pirate",normal,3359,6,5,Common,Crocodile,Creature
Sandstorm,{G},1,G,Mike Kimble,,Instant,Sandstorm deals 1 damage to each attacking creature.,"ARN,4ED,MIR,BRB,ME4",Better to fight the sand for a few hours than to sleep beneath it forever.\n—Suq'Ata truism,normal,3408,,,Common,,Instant
Sapphire Charm,{U},1,U,Steve Luke,,Instant,"Choose one —\n• Target player draws a card at the beginning of the next turn's upkeep.\n• Target creature gains flying until end of turn.\n• Target creature an opponent controls phases out. (While it's phased out, it's treated as though it doesn't exist. It phases in before its controller untaps during his or her next untap step.)",MIR,,normal,3360,,,Common,,Instant
Savage Twister,{X}{R}{G},2,"R,G",Bob Eggleton,,Sorcery,Savage Twister deals X damage to each creature.,"MIR,GPT,HOP,ARC,CMD,C13,MM2","""Frozen, we watched the funnel pluck up three of the goats—pook! pook! pook!—before we ran for the wadi.""\n—Travelogue of Najat",normal,3551,,,Uncommon,,Sorcery
Sawback Manticore,{3}{R}{G},5,"R,G",Martin McKenna,,Creature — Manticore,{4}: Sawback Manticore gains flying until end of turn.\n{1}: Sawback Manticore deals 2 damage to target attacking or blocking creature. Activate this ability only if Sawback Manticore is attacking or blocking and only once each turn.,MIR,,normal,3552,2,4,Rare,Manticore,Creature
Sea Scryer,{1}{U},2,U,Martin McKenna,,Creature — Merfolk Wizard,"{T}: Add {C} to your mana pool.\n{1}, {T}: Add {U} to your mana pool.",MIR,,normal,3361,1,1,Common,"Merfolk,Wizard",Creature
Sealed Fate,{X}{U}{B},2,"U,B",Terese Nielsen,,Sorcery,Look at the top X cards of target opponent's library. Exile one of those cards and put the rest back on top of that player's library in any order.,MIR,It's good to know more about your enemy's fate than your enemy does.,normal,3553,,,Uncommon,,Sorcery
Searing Spear Askari,{2}{R},3,R,Richard Kane Ferguson,,Creature — Human Knight,"Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)\n{1}{R}: Searing Spear Askari gains menace until end of turn. (It can't be blocked except by two or more creatures.)",MIR,"When the other soldiers of Zhalfir fall, the askaris will yet stand.",normal,3462,2,2,Common,"Human,Knight",Creature
Seedling Charm,{G},1,G,Stuart Griffin,,Instant,Choose one —\n• Return target Aura attached to a creature to its owner's hand.\n• Regenerate target green creature.\n• Target creature gains trample until end of turn.,MIR,,normal,3409,,,Common,,Instant
Seeds of Innocence,{1}{G}{G},3,G,Junior Tomlin,,Sorcery,Destroy all artifacts. They can't be regenerated. The controller of each of those artifacts gains life equal to its converted mana cost.,MIR,"""I have hidden from the machinations of Zhalfir for centuries. Why should I join your campaign?""\n—Jolrael",normal,3410,,,Rare,,Sorcery
Serene Heart,{1}{G},2,G,D. Alexander Gregory,,Instant,Destroy all Auras.,MIR,"""If magic is your crutch, cast it aside and learn to walk without it.""\n—Teferi",normal,3411,,,Common,,Instant
Sewer Rats,{B},1,B,Martin McKenna,,Creature — Rat,"{B}, Pay 1 life: Sewer Rats gets +1/+0 until end of turn. Activate this ability no more than three times each turn.","MIR,BRB","You lie down with rats, and the rats run away.\n—Suq'Ata insult",normal,3308,1,1,Common,Rat,Creature
Shadow Guildmage,{B},1,"B,U,R",Mike Kimble,,Creature — Human Wizard,"{U}, {T}: Put target creature you control on top of its owner's library.\n{R}, {T}: Shadow Guildmage deals 1 damage to target creature or player and 1 damage to you.","MIR,TSB",To keep the dead so others may live.\n—Shadow Guild maxim,normal,3309,1,1,Common,"Human,Wizard",Creature
Shadowbane,{1}{W},2,W,Douglas Shuler,,Instant,"The next time a source of your choice would deal damage to you and/or creatures you control this turn, prevent that damage. If damage from a black source is prevented this way, you gain that much life.",MIR,Light creates shadow; light destroys shadow. Such is the transience of darkness.,normal,3513,,,Uncommon,,Instant
Shallow Grave,{1}{B},2,B,John Coulthart,,Instant,Return the top creature card of your graveyard to the battlefield. That creature gains haste until end of turn. Exile it at the beginning of the next end step.,MIR,Good help is hard to dig up.,normal,3310,,,Rare,,Instant
Shaper Guildmage,{U},1,"U,W,B",D. Alexander Gregory,,Creature — Human Wizard,"{W}, {T}: Target creature gains first strike until end of turn.\n{B}, {T}: Target creature gets +1/+0 until end of turn.",MIR,Shape this world in Zhalfir's image.\n—Shaper Guild maxim,normal,3362,1,1,Common,"Human,Wizard",Creature
"Shauku, Endbringer",{5}{B}{B},7,B,Pete Venters,,Legendary Creature — Vampire,"Flying\nShauku, Endbringer can't attack if there's another creature on the battlefield.\nAt the beginning of your upkeep, you lose 3 life.\n{T}: Exile target creature and put a +1/+1 counter on Shauku.",MIR,,normal,3311,5,5,Rare,Vampire,Creature
Shauku's Minion,{1}{B}{R},3,"B,R",Greg Simanson,,Creature — Human Minion,"{B}{R}, {T}: Shauku's Minion deals 2 damage to target white creature.",MIR,"""My minions serve me in the light; I serve no one.""\n—Shauku, Endbringer",normal,3554,2,2,Uncommon,"Human,Minion",Creature
Shimmer,{2}{U}{U},4,U,David A. Cherry,,Enchantment,"As Shimmer enters the battlefield, choose a land type.\nEach land of the chosen type has phasing. (It phases in or out before its controller untaps during each of his or her untap steps. While it's phased out, it's treated as though it doesn't exist.)",MIR,"To buy unseen land, pay in unseen coin.\n—Suq'Ata maxim",normal,3363,,,Rare,,Enchantment
Sidar Jabari,{3}{W},4,W,Gerry Grace,,Legendary Creature — Human Knight,"Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)\nWhenever Sidar Jabari attacks, tap target creature defending player controls.","MIR,VMA","""Prophecy is whatever one makes of it, but destiny cannot be changed.""\n—Sidar Jabari",normal,3514,2,2,Rare,"Human,Knight",Creature
Sirocco,{1}{R},2,R,Alan Rabinowitz,,Instant,"Target player reveals his or her hand. For each blue instant card revealed this way, that player discards that card unless he or she pays 4 life.",MIR,"""Blow, fiery wind, / strip illusion from the eye. / Blow, fiery wind of truth.""\n—Femeref chant",normal,3463,,,Uncommon,,Instant
Skulking Ghost,{1}{B},2,B,Robert Bliss,,Creature — Spirit,"Flying\nWhen Skulking Ghost becomes the target of a spell or ability, sacrifice it.","MIR,EMA","""They exist only so long as the living take no notice.""\n—Kifimbo, Shadow Guildmage",normal,3312,2,1,Common,Spirit,Creature
Sky Diamond,{2},2,U,D. Alexander Gregory,,Artifact,Sky Diamond enters the battlefield tapped.\n{T}: Add {U} to your mana pool.,"MIR,6ED,7ED,C14",,normal,3267,,,Uncommon,,Artifact
Soar,{1}{U},2,U,Tony Roberts,,Enchantment — Aura,"You may cast Soar as though it had flash. If you cast it any time a sorcery couldn't have been cast, the controller of the permanent it becomes sacrifices it at the beginning of the next cleanup step.\nEnchant creature\nEnchanted creature gets +0/+1 and has flying.",MIR,"""Would you give up your hands to fly? That is what the birds have done.""\n—The One Thousand Questions",normal,3364,,,Common,Aura,Enchantment
Soul Echo,{X}{W}{W},2,W,Ron Spencer,,Enchantment,"Soul Echo enters the battlefield with X echo counters on it.\nYou don't lose the game for having 0 or less life.\nAt the beginning of your upkeep, sacrifice Soul Echo if there are no echo counters on it. Otherwise, target opponent may choose that for each 1 damage that would be dealt to you until your next upkeep, you remove an echo counter from Soul Echo instead.",MIR,,normal,3515,,,Rare,,Enchantment
Soul Rend,{1}{B},2,B,Jeff Miracola,,Instant,Destroy target creature if it's white. A creature destroyed this way can't be regenerated.\nDraw a card at the beginning of the next turn's upkeep.,MIR,"""Since I cannot stop death, I choose to stop life.""\n—Kaervek",normal,3313,,,Uncommon,,Instant
Soulshriek,{B},1,B,John Bolton,,Instant,"Target creature you control gets +X/+0 until end of turn, where X is the number of creature cards in your graveyard. Sacrifice that creature at the beginning of the next end step.",MIR,"""The flesh is a casket for the soul.""\n—Shauku, Endbringer",normal,3314,,,Common,,Instant
Spatial Binding,{U}{B},2,"U,B",Dom!,,Enchantment,"Pay 1 life: Until your next upkeep, target permanent can't phase out.",MIR,Time is the one shackle you can't break.\n—Zhalfirin aphorism,normal,3555,,,Uncommon,,Enchantment
Spectral Guardian,{2}{W}{W},4,W,Mike Dringenberg,,Creature — Spirit,"As long as Spectral Guardian is untapped, noncreature artifacts have shroud. (They can't be the targets of spells or abilities.)",MIR,"""A treasure to guard other treasures is worth the highest price.""\n—Mtai, Civic Guildmage",normal,3516,2,3,Rare,Spirit,Creature
Spirit of the Night,{6}{B}{B}{B},9,B,Cliff Nielsen,,Legendary Creature — Demon Spirit,"Flying, trample, haste, protection from black\nSpirit of the Night has first strike as long as it's attacking.",MIR,,normal,3315,6,5,Rare,"Demon,Spirit",Creature
Spitting Earth,{1}{R},2,R,Brian Snõddy,,Sorcery,Spitting Earth deals damage to target creature equal to the number of Mountains you control.,"MIR,POR,PO2,6ED,S99,7ED,10E,EVG,DDG,DD3_EVG","""There are times solid ground gives precious little comfort.""\n—Talibah, embermage",normal,3464,,,Common,,Sorcery
Stalking Tiger,{3}{G},4,G,Terese Nielsen,,Creature — Cat,Stalking Tiger can't be blocked by more than one creature.,"MIR,POR,6ED,PTK,10E","In the Jamuraan jungles, there is often no separating beauty from danger.",normal,3412,3,3,Common,Cat,Creature
Stone Rain,{2}{R},3,R,Tony Roberts,,Sorcery,Destroy target land.,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,MIR,5ED,POR,TMP,PO2,6ED,PTK,S99,MMQ,pFNM,S00,7ED,8ED,CHK,9ED","""What rainbow could possibly come of this rain?""\n—Asmira, Holy Avenger",normal,3465,,,Common,,Sorcery
Stupor,{2}{B},3,B,Mike Kimble,,Sorcery,"Target opponent discards a card at random, then discards a card.","pARL,MIR,6ED,TSB",There are medicines for all afflictions but idleness.\n—Suq'Ata saying,normal,3316,,,Uncommon,,Sorcery
Subterranean Spirit,{3}{R}{R},5,R,John Bolton,,Creature — Elemental Spirit,Protection from red\n{T}: Subterranean Spirit deals 1 damage to each creature without flying.,MIR,"""Air hot with sulfur. / Earth heaves beneath me. / Could it be the mountain / ate something bad?""\n—Dwarven mining song",normal,3466,3,3,Rare,"Elemental,Spirit",Creature
Sunweb,{3}{W},4,W,Dan Frazier,,Creature — Wall,Defender (This creature can't attack.)\nFlying\nSunweb can't block creatures with power 2 or less.,"MIR,6ED,7ED,8ED","""There is no sweeter music than the wails of a dying dragon.""\n—Rashida Scalebane",normal,3517,5,6,Rare,Wall,Creature
Superior Numbers,{G}{G},2,G,Geofrey Darrow,,Sorcery,Superior Numbers deals damage to target creature equal to the number of creatures you control in excess of the number of creatures target opponent controls.,MIR,,normal,3413,,,Uncommon,,Sorcery
Suq'Ata Firewalker,{1}{U}{U},3,U,David O'Connor,,Creature — Human Wizard,Suq'Ata Firewalker can't be the target of red spells or abilities from red sources.\n{T}: Suq'Ata Firewalker deals 1 damage to target creature or player.,MIR,"""Comfortable even in a furnace? I've never met one who'd accept my wager.""\n—Talibah, embermage",normal,3365,0,1,Uncommon,"Human,Wizard",Creature
Swamp,,,B,Bob Eggleton,,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,3562,,,Basic Land,Swamp,Land
Swamp,,,B,Bob Eggleton,,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,3563,,,Basic Land,Swamp,Land
Swamp,,,B,Bob Eggleton,,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,3564,,,Basic Land,Swamp,Land
Swamp,,,B,Bob Eggleton,,Basic Land — Swamp,,"LEA,LEB,2ED,CED,CEI,3ED,4ED,ICE,RQS,pARL,MIR,ITP,5ED,POR,TMP,pJGP,PO2,UGL,pALP,USG,ATH,6ED,PTK,S99,pGRU,MMQ,BRB,pELP,S00,BTD,INV,7ED,ODY,DKM,ONS,8ED,MRD,CHK,UNH,9ED,RAV,CST,TSP,10E,MED,LRW,SHM,ALA,DDC,M10,HOP,ME3,ZEN,DDD,H09,DDE,ROE,DPA,ARC,M11,SOM,MBS,NPH,CMD,M12,DDH,ISD,PD3,AVR,PC2,M13,DDJ,RTR,DDK,M14,THS,C13,DDM,MD1,M15,DDN,KTK,C14,DD3_DVD,DD3_GVL,FRF,DTK,TPR,ORI,DDP,BFZ,C15,DDQ,SOI",,normal,3565,,,Basic Land,Swamp,Land
Tainted Specter,{3}{B},4,B,Chippy,,Creature — Specter,"Flying\n{1}{B}{B}, {T}: Target player discards a card unless he or she puts a card from his or her hand on top of his or her library. If that player discards a card this way, Tainted Specter deals 1 damage to each creature and each player. Activate this ability only any time you could cast a sorcery.",MIR,,normal,3317,2,2,Rare,Specter,Creature
Talruum Minotaur,{2}{R}{R},4,R,Pete Venters,,Creature — Minotaur Berserker,Haste,"MIR,6ED,BTD",Don't insult a Talruum unless your mount is swift.\n—Suq'Ata saying,normal,3467,3,3,Common,"Minotaur,Berserker",Creature
Taniwha,{3}{U}{U},5,U,Ian Miller,,Legendary Creature — Serpent,"Trample\nPhasing (This phases in or out before you untap during each of your untap steps. While it's phased out, it's treated as though it doesn't exist.)\nAt the beginning of your upkeep, all lands you control phase out. (They phase in before you untap during your next untap step.)",MIR,"""Taniwha rolls in its sleep, and the land is awash with the waves.""\n—Poetics of Hanan",normal,3366,7,7,Rare,Serpent,Creature
Teeka's Dragon,{9},9,,Liz Danforth,,Artifact Creature — Dragon,"Flying; trample; rampage 4 (Whenever this creature becomes blocked, it gets +4/+4 until end of turn for each creature blocking it beyond the first.)",MIR,,normal,3268,5,5,Rare,Dragon,"Artifact,Creature"
Teferi's Curse,{1}{U},2,U,Robert Bliss,,Enchantment — Aura,"Enchant artifact or creature\nEnchanted permanent has phasing. (It phases in or out before its controller untaps during each of his or her untap steps. While it's phased out, it's treated as though it doesn't exist.)",MIR,"""Stepping through time is like riding a camel. It may get you where you want to go, but the ride is rarely pleasant.""\n—Teferi",normal,3367,,,Common,Aura,Enchantment
Teferi's Drake,{2}{U},3,U,Kari Johnson,,Creature — Drake,"Flying\nPhasing (This phases in or out before you untap during each of your untap steps. While it's phased out, it's treated as though it doesn't exist.)",MIR,"""We threw dried fruit to the drakes that rode the air, streaming along the Weatherlight's side as we sailed amidst the clouds.""\n—Sisay, Captain of the Weatherlight",normal,3368,3,2,Common,Drake,Creature
Teferi's Imp,{2}{U},3,U,Una Fricker,,Creature — Imp,"Flying\nPhasing (This phases in or out before you untap during each of your untap steps. While it's phased out, it's treated as though it doesn't exist.)\nWhenever Teferi's Imp phases out, discard a card.\nWhenever Teferi's Imp phases in, draw a card.",MIR,Made you look.,normal,3369,1,1,Rare,Imp,Creature
Teferi's Isle,,,U,Gerry Grace,,Legendary Land,"Phasing (This phases in or out before you untap during each of your untap steps. While it's phased out, it's treated as though it doesn't exist.)\nTeferi's Isle enters the battlefield tapped.\n{T}: Add {U}{U} to your mana pool.",MIR,The three wizards knew only that this isle held a great mystery—and that patience alone would solve it.,normal,3576,,,Rare,,Land
Telim'Tor,{4}{R},5,R,Kev Walker,,Legendary Creature — Human Knight,"Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)\nWhenever Telim'Tor attacks, all attacking creatures with flanking get +1/+1 until end of turn.",MIR,"""The curious merely amass knowledge. The ambitious use it.""\n—Telim'Tor",normal,3468,2,2,Rare,"Human,Knight",Creature
Telim'Tor's Darts,{2},2,,Kev Walker,,Artifact,"{2}, {T}: Telim'Tor's Darts deals 1 damage to target player.",MIR,"""People laughed at my darts—once.""\n—Telim'Tor",normal,3269,,,Uncommon,,Artifact
Telim'Tor's Edict,{R},1,R,Kev Walker,,Instant,Exile target permanent you own or control.\nDraw a card at the beginning of the next turn's upkeep.,MIR,"""Execution awaits the dissenter.""\n—Kasib ibn Naji, Letters",normal,3469,,,Rare,,Instant
Teremko Griffin,{3}{W},4,W,Martin McKenna,,Creature — Griffin,"Flying; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)",MIR,"""When we're aloft, I love to lean over the Weatherlight's railing and watch the patterns the griffins' shadows make on the clouds below.""\n—Sisay, Captain of the Weatherlight",normal,3518,2,2,Common,Griffin,Creature
Thirst,{2}{U},3,U,Roger Raupp,,Enchantment — Aura,"Enchant creature\nWhen Thirst enters the battlefield, tap enchanted creature.\nEnchanted creature doesn't untap during its controller's untap step.\nAt the beginning of your upkeep, sacrifice Thirst unless you pay {U}.",MIR,The first of the Thousand Deaths.,normal,3370,,,Common,Aura,Enchantment
Tidal Wave,{2}{U},3,U,Brian Snõddy,,Instant,Put a 5/5 blue Wall creature token with defender onto the battlefield. Sacrifice it at the beginning of the next end step.,"MIR,EMA","When mountains ride the sea, waves live upon the fields.",normal,3371,,,Uncommon,,Instant
Tombstone Stairwell,{2}{B}{B},4,B,Dom!,,World Enchantment,"Cumulative upkeep {1}{B} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)\nAt the beginning of each upkeep, if Tombstone Stairwell is on the battlefield, each player puts a 2/2 black Zombie creature token with haste named Tombspawn onto the battlefield for each creature card in his or her graveyard.\nAt the beginning of each end step or when Tombstone Stairwell leaves the battlefield, destroy all tokens put onto the battlefield with Tombstone Stairwell. They can't be regenerated.",MIR,,normal,3318,,,Rare,,Enchantment
Torrent of Lava,{X}{R}{R},2,R,Kathryn Rathke,,Sorcery,"Torrent of Lava deals X damage to each creature without flying.\nAs long as Torrent of Lava is on the stack, each creature has ""{T}: Prevent the next 1 damage that would be dealt to this creature by Torrent of Lava this turn.""",MIR,The mountain's voice shouts us all down.,normal,3470,,,Rare,,Sorcery
Tranquil Domain,{1}{G},2,G,D. Alexander Gregory,,Instant,Destroy all non-Aura enchantments.,MIR,"""An ancient court mage unified the houses into guilds to serve Zhalfir above their own interests. Even during the civil war, the guilds stood together, a testament to the wisdom of Teferi.""\n—Afari, Tales",normal,3414,,,Common,,Instant
Tropical Storm,{X}{G},1,G,Richard Kane Ferguson,,Sorcery,Tropical Storm deals X damage to each creature with flying and 1 additional damage to each blue creature.,MIR,"""After the storm, I found a sea turtle dying on the sands, a blade of grass driven through its shell.""\n—Travelogue of Najat",normal,3415,,,Uncommon,,Sorcery
Uktabi Faerie,{1}{G},2,G,Junior Tomlin,,Creature — Faerie,"Flying\n{3}{G}, Sacrifice Uktabi Faerie: Destroy target artifact.",MIR,"Victim of the two-toed faerie\n—Suq'Ata expression meaning ""broken""",normal,3416,1,1,Common,Faerie,Creature
Uktabi Wildcats,{4}{G},5,G,John Matson,,Creature — Cat,"Uktabi Wildcats's power and toughness are each equal to the number of Forests you control.\n{G}, Sacrifice a Forest: Regenerate Uktabi Wildcats.","MIR,6ED,7ED",,normal,3417,*,*,Rare,Cat,Creature
Unerring Sling,{3},3,,Zak Plucinski,,Artifact,"{3}, {T}, Tap an untapped creature you control: Unerring Sling deals damage equal to the tapped creature's power to target attacking or blocking creature with flying.",MIR,,normal,3270,,,Uncommon,,Artifact
Unfulfilled Desires,{1}{U}{B},3,"U,B",D. Alexander Gregory,,Enchantment,"{1}, Pay 1 life: Draw a card, then discard a card.",MIR,"""Like Day from Night, / I'll live my life apart from you, just glimpsing you across the sky, / because you cannot change, my dear, and nor can I.""\n—""Love Song of Night and Day""",normal,3556,,,Rare,,Enchantment
Unseen Walker,{1}{G},2,G,Alan Rabinowitz,,Creature — Dryad,Forestwalk (This creature can't be blocked as long as defending player controls a Forest.)\n{1}{G}{G}: Target creature gains forestwalk until end of turn.,"MIR,6ED","""To pass through the jungle: silence, courtesy, ferocity, as the occasion demands.""\n—Kamau, ""Proper Passage""",normal,3418,1,1,Uncommon,Dryad,Creature
Unyaro Bee Sting,{3}{G},4,G,Pat Morrissey,,Sorcery,Unyaro Bee Sting deals 2 damage to target creature or player.,MIR,"""Much can be learned from the bees about dying for a cause.""\n—Asmira, Holy Avenger",normal,3419,,,Uncommon,,Sorcery
Unyaro Griffin,{3}{W},4,W,Al Davidson,,Creature — Griffin,Flying\nSacrifice Unyaro Griffin: Counter target red instant or sorcery spell.,"MIR,6ED",The griffin's shadow gives courage to the righteous and dread to the idle.,normal,3519,2,2,Uncommon,Griffin,Creature
Urborg Panther,{2}{B},3,B,Cliff Nielsen,,Creature — Nightstalker Cat,"{B}, Sacrifice Urborg Panther: Destroy target creature blocking Urborg Panther.\nSacrifice a creature named Feral Shadow, a creature named Breathstealer, and Urborg Panther: Search your library for a card named Spirit of the Night and put that card onto the battlefield. Then shuffle your library.",MIR,,normal,3319,2,2,Common,"Nightstalker,Cat",Creature
Vaporous Djinn,{2}{U}{U},4,U,Adam Rex,,Creature — Djinn,"Flying\nAt the beginning of your upkeep, Vaporous Djinn phases out unless you pay {U}{U}. (While it's phased out, it's treated as though it doesn't exist. It phases in before you untap during your next untap step.)",MIR,"""What is taking them so long to fill the waterskins?""\n—Mwani, Mtenda goatherd",normal,3372,3,4,Uncommon,Djinn,Creature
Ventifact Bottle,{3},3,,Ron Spencer,,Artifact,"{X}{1}, {T}: Put X charge counters on Ventifact Bottle. Activate this ability only any time you could cast a sorcery.\nAt the beginning of your precombat main phase, if Ventifact Bottle has a charge counter on it, tap it and remove all charge counters from it. Add {C} to your mana pool for each charge counter removed this way.",MIR,,normal,3271,,,Rare,,Artifact
Viashino Warrior,{3}{R},4,R,Roger Raupp,,Creature — Viashino Warrior,,"MIR,6ED,BTD","""When traveling the Great Desert avoid wearing the scales of lizards, for the Viashino rule the sands and look poorly on the skinning of their cousins.""\n—Zhalfirin Guide to the Desert",normal,3471,4,2,Common,"Viashino,Warrior",Creature
Vigilant Martyr,{W},1,W,Rebecca Guay,,Creature — Human Cleric,"Sacrifice Vigilant Martyr: Regenerate target creature.\n{W}{W}, {T}, Sacrifice Vigilant Martyr: Counter target spell that targets an enchantment.",MIR,,normal,3520,1,1,Uncommon,"Human,Cleric",Creature
Village Elder,{G},1,G,Donato Giancola,,Creature — Human Druid,"{G}, {T}, Sacrifice a Forest: Regenerate target creature.","MIR,BRB","""Enchant me with your tale-telling. Tell about Tree, Grass, River, and Wind. / Tell why Truth must fight with Falsehood, and why Truth will always win.""\n—""Love Song of Night and Day""",normal,3420,1,1,Common,"Human,Druid",Creature
Vitalizing Cascade,{X}{G}{W},2,"W,G",Rebecca Guay,,Instant,You gain X plus 3 life.,MIR,"""Water is like breathing—necessary for life.""\n—Asmira, Holy Avenger",normal,3557,,,Uncommon,,Instant
Volcanic Dragon,{4}{R}{R},6,R,Janine Johnston,,Creature — Dragon,Flying\nHaste (This creature can attack and {T} as soon as it comes under your control.),"MIR,POR,ATH,6ED,S99,M12",Speed and fire are always a deadly combination.,normal,3472,4,4,Rare,Dragon,Creature
Volcanic Geyser,{X}{R}{R},2,R,David O'Connor,,Instant,Volcanic Geyser deals X damage to target creature or player.,"MIR,6ED,pFNM,M13,M14",My thunder comes before the lightning; my lightning comes before the clouds; my rain dries all the land it touches. What am I?\n—Femeref riddle,normal,3473,,,Uncommon,,Instant
Waiting in the Weeds,{1}{G}{G},3,G,Susan Van Camp,,Sorcery,Each player puts a 1/1 green Cat creature token onto the battlefield for each untapped Forest he or she controls.,"MIR,6ED","The trees have ears, eyes, and teeth.",normal,3421,,,Rare,,Sorcery
Wall of Corpses,{1}{B},2,B,Gary Leach,,Creature — Wall,"Defender (This creature can't attack.)\n{B}, Sacrifice Wall of Corpses: Destroy target creature Wall of Corpses is blocking.",MIR,"""I shall make walls of their flesh, and their blood will be my mortar.""\n—Kaervek",normal,3320,0,2,Common,Wall,Creature
Wall of Resistance,{1}{W},2,W,Harold McNeill,,Creature — Wall,"Defender (This creature can't attack.)\nFlying\nAt the beginning of each end step, if Wall of Resistance was dealt damage this turn, put a +0/+1 counter on it.",MIR,Telim'Tor could no longer recall the exact number of assaults—but his troops could.,normal,3521,0,3,Common,Wall,Creature
Wall of Roots,{1}{G},2,G,John Matson,,Creature — Plant Wall,Defender\nPut a -0/-1 counter on Wall of Roots: Add {G} to your mana pool. Activate this ability only once each turn.,"MIR,pFNM,TSB,ARC","Sometimes the wise ones wove their magic into living plants; as the plant grew, so grew the magic.",normal,3422,0,5,Common,"Plant,Wall",Creature
